age,monthly income,ns1,ns2,ns3,sb,gender,marital status,current employment status,dbms,visualization tools,experience(in years),days_since_applying,continent,num_skills,occupation_category,cluster
38.8,24768.0,a,1,missing,1,missing,married,missing,missing,R,10,673.0,Europe,2,Science & Research,1
57.0,57303.0,b,0,001,1,M,married,unemployed,Excel,PowerBI,6,26.0,Africa,2,Media & Creative Arts,3
42.4,56720.0,missing,0,missing,0,missing,single,missing,SQL,missing,0,510.0,Europe,2,Media & Creative Arts,3
29.0,147081.0,a,1,missing,1,F,missing,unemployed,SQL,missing,10,885.0,Europe,2,"Business, Finance & Legal",0
42.452599388379205,79816.0,a,1,003,1,F,single,freelancer,Python,Tableau,1,539.2338129496403,Asia,2,Science & Research,0
48.6,20834.0,missing,1,missing,1,M,single,freelancer,missing,R,10,1038.0,North America,2,Engineering & Product Dev,1
61.0,88640.0,missing,0,missing,1,Other,missing,missing,Python,missing,3,797.0,Africa,2,Media & Creative Arts,2
55.0,112408.0,missing,0,003,1,missing,missing,unemployed,SQL,missing,6,145.0,Oceania,2,Engineering & Product Dev,2
42.452599388379205,44160.0,missing,0,001,1,F,married,unemployed,Excel,PowerBI,6,539.2338129496403,Antarctica,2,"Business, Finance & Legal",3
42.2,135370.0,missing,0,003,1,F,missing,missing,missing,missing,6,902.0,Africa,2,Science & Research,2
46.2,32790.0,b,0,missing,1,missing,married,unemployed,missing,missing,3,1049.0,North America,2,Engineering & Product Dev,3
49.0,93756.0,b,0,abc,1,missing,missing,freelancer,Python,Tableau,5,442.0,Asia,2,Science & Research,2
48.0,114314.0,a,0,003,0,Other,missing,freelancer,missing,R,9,114.0,Asia,2,Science & Research,2
62.0,65011.0,a,0,abc,1,M,single,missing,SQL,missing,5,278.0,North America,2,Media & Creative Arts,3
42.452599388379205,74732.0,b,0,abc,0,Other,married,freelancer,Excel,missing,3,539.2338129496403,Europe,2,Media & Creative Arts,3
58.0,131498.0,missing,0,003,1,missing,married,unemployed,missing,missing,1,1004.0,South America,2,Community & Admin Services,2
64.0,137154.0,b,0,abc,1,M,missing,unemployed,SQL,R,0,696.0,Europe,2,Media & Creative Arts,2
42.452599388379205,126881.0,c,0,missing,1,missing,missing,freelancer,Excel,R,7,539.2338129496403,North America,2,Science & Research,2
42.452599388379205,47703.0,c,0,001,1,M,missing,freelancer,SQL,R,6,539.2338129496403,Unknown,2,Engineering & Product Dev,3
42.452599388379205,108687.0,c,0,missing,1,Other,single,missing,Excel,Tableau,7,539.2338129496403,Africa,2,Community & Admin Services,2
22.0,47829.0,a,1,003,1,Other,missing,freelancer,Excel,missing,6,1091.0,Europe,2,"Business, Finance & Legal",1
42.452599388379205,108806.0,c,0,001,0,missing,single,freelancer,SQL,Tableau,0,539.2338129496403,Asia,2,Community & Admin Services,2
34.4,64118.0,missing,1,001,0,F,married,missing,Python,R,6,131.0,Europe,2,Engineering & Product Dev,1
50.2,80927.0,missing,1,missing,1,missing,single,unemployed,missing,PowerBI,3,179.99999999999994,Africa,2,Community & Admin Services,0
41.0,26135.0,c,0,002,1,F,single,missing,Python,R,8,155.0,Africa,2,Science & Research,3
52.4,72181.0,c,0,003,1,missing,missing,missing,Excel,missing,9,992.0,Africa,2,Science & Research,3
42.452599388379205,34541.0,a,1,001,0,F,missing,unemployed,missing,R,5,539.2338129496403,Africa,2,"Business, Finance & Legal",1
42.4,71147.0,a,0,001,1,M,married,freelancer,SQL,missing,6,410.0,Africa,2,Surveying & Real Estate,3
42.452599388379205,48321.0,missing,0,missing,1,F,single,employed,Excel,missing,0,539.2338129496403,North America,2,Community & Admin Services,3
35.0,46808.0,b,1,003,0,F,missing,employed,Python,missing,10,404.0,Europe,2,Healthcare & Therapy,1
37.0,73871.0,missing,0,001,1,missing,single,employed,Excel,Tableau,7,398.0,North America,2,Planning & Operations,3
48.6,130757.0,b,0,002,1,missing,missing,employed,Excel,missing,6,1039.0,North America,2,Community & Admin Services,2
44.0,16543.0,b,1,missing,1,missing,missing,employed,Python,Tableau,3,608.0,Europe,2,Planning & Operations,1
46.0,119122.0,missing,0,002,1,Other,single,missing,Python,missing,7,184.0,Asia,2,Science & Research,2
48.4,146758.0,c,0,missing,1,missing,missing,freelancer,missing,R,4,700.0,Africa,2,"Business, Finance & Legal",2
42.452599388379205,118170.0,b,0,003,0,Other,missing,missing,missing,Tableau,0,539.2338129496403,Europe,2,"Business, Finance & Legal",2
44.8,146613.0,c,0,002,0,missing,missing,employed,missing,missing,0,476.0,Antarctica,2,Engineering & Product Dev,2
49.0,149296.0,c,0,missing,1,missing,missing,freelancer,missing,missing,8,465.0,Africa,2,"Business, Finance & Legal",2
43.0,111954.0,b,0,missing,1,F,married,employed,missing,PowerBI,7,300.40000000000003,Europe,2,Healthcare & Therapy,2
47.0,111461.0,b,0,missing,1,F,single,employed,Python,PowerBI,3,116.0,Europe,2,Planning & Operations,2
61.0,36182.0,missing,0,missing,1,M,missing,freelancer,missing,R,3,886.0,Oceania,2,Community & Admin Services,3
42.452599388379205,15977.0,missing,1,abc,1,Other,missing,missing,missing,missing,1,539.2338129496403,Europe,2,Engineering & Product Dev,1
42.452599388379205,133531.0,a,1,001,1,M,missing,missing,Excel,PowerBI,3,539.2338129496403,North America,2,Healthcare & Therapy,0
46.4,93442.0,a,0,abc,1,Other,missing,unemployed,missing,missing,1,299.0,North America,2,Engineering & Product Dev,2
61.0,12401.0,missing,0,001,0,missing,missing,missing,Excel,R,9,797.0,Africa,2,Engineering & Product Dev,3
42.452599388379205,123417.0,b,0,001,1,missing,missing,employed,SQL,PowerBI,3,539.2338129496403,Oceania,2,Engineering & Product Dev,2
49.0,51302.0,missing,1,003,0,F,missing,unemployed,missing,PowerBI,1,917.0,Europe,2,Engineering & Product Dev,1
26.0,119844.0,missing,0,missing,1,M,missing,missing,Excel,missing,7,593.6,North America,2,"Business, Finance & Legal",2
42.452599388379205,22547.0,b,1,003,1,missing,married,unemployed,Excel,PowerBI,2,539.2338129496403,Asia,2,Community & Admin Services,1
54.0,148109.0,c,0,003,1,M,married,missing,missing,PowerBI,8,274.0,North America,2,"Business, Finance & Legal",2
32.0,107422.0,a,0,001,1,M,missing,missing,missing,PowerBI,4,971.0,Asia,2,Science & Research,2
38.0,54457.0,missing,0,abc,0,M,missing,missing,missing,PowerBI,2,556.2,Asia,2,"Business, Finance & Legal",3
34.4,22824.0,missing,0,001,0,F,missing,freelancer,SQL,R,6,724.0,Africa,2,Planning & Operations,3
45.0,12252.0,a,0,abc,1,missing,married,missing,missing,missing,6,583.0,Oceania,2,Healthcare & Therapy,3
58.0,80399.0,missing,1,abc,1,missing,single,unemployed,Excel,R,4,100.0,Europe,2,Engineering & Product Dev,0
43.2,145323.0,c,1,abc,1,missing,married,missing,Python,PowerBI,7,684.0,Oceania,2,Healthcare & Therapy,0
42.452599388379205,70953.0,b,1,003,0,Other,married,missing,SQL,R,4,539.2338129496403,Africa,2,Science & Research,1
42.452599388379205,116109.0,a,0,002,1,F,missing,missing,missing,R,3,539.2338129496403,North America,2,Planning & Operations,2
40.6,81404.0,a,0,missing,1,F,missing,freelancer,SQL,missing,7,858.0,Africa,2,Engineering & Product Dev,3
42.452599388379205,43362.0,b,0,001,1,M,missing,employed,Excel,Tableau,4,539.2338129496403,Asia,2,Planning & Operations,3
42.452599388379205,138986.0,missing,0,003,1,missing,missing,missing,Excel,missing,6,539.2338129496403,North America,2,Community & Admin Services,2
38.0,99721.0,a,1,001,1,M,missing,unemployed,Excel,missing,3,791.0,Asia,2,Planning & Operations,0
36.4,93501.0,b,1,abc,0,F,missing,missing,Python,Tableau,2,336.0,Europe,2,Engineering & Product Dev,0
44.8,50047.0,missing,0,missing,1,F,missing,missing,Excel,PowerBI,3,710.0,South America,2,Media & Creative Arts,3
32.0,50493.0,a,1,001,1,F,missing,missing,missing,missing,6,413.2000000000001,Europe,2,Science & Research,1
31.0,112094.0,missing,0,002,1,missing,single,missing,Python,Tableau,10,547.0,North America,2,Science & Research,2
37.8,135818.0,missing,0,abc,1,missing,missing,unemployed,Excel,missing,10,309.0,Europe,2,Science & Research,2
37.8,97606.0,missing,1,002,1,F,missing,employed,missing,Tableau,10,139.00000000000006,North America,2,Science & Research,0
44.8,95487.0,c,1,001,1,missing,missing,missing,Excel,missing,4,45.0,Asia,2,Community & Admin Services,0
43.8,73120.0,missing,0,002,0,missing,married,employed,missing,R,0,222.0,Asia,2,Community & Admin Services,3
42.4,149919.0,a,1,001,1,missing,missing,unemployed,missing,R,2,417.0,North America,2,Community & Admin Services,0
49.6,65769.0,b,0,001,0,Other,missing,missing,SQL,Tableau,0,328.0,South America,2,Surveying & Real Estate,3
40.4,31610.0,b,0,missing,1,missing,missing,unemployed,SQL,missing,2,916.0,Africa,2,Science & Research,3
43.2,139544.0,a,0,missing,1,missing,married,employed,missing,Tableau,2,691.0,Oceania,2,Community & Admin Services,2
42.452599388379205,126216.0,a,0,002,1,F,single,employed,missing,Tableau,0,539.2338129496403,Asia,2,Community & Admin Services,2
